SMILE,label
CCC(=O)O[C@H]1[C@H](C)O[C@@H](O[C@@H]2C(C)C(=O)O[C@H](C)[C@H](C)[C@H](OC(=O)CC)[C@@H](C)C(=O)[C@]3(CO3)CC(C)[C@H](O[C@@H]3O[C@H](C)C[C@H](N(C)C)[C@H]3O)[C@H]2C)C[C@@H]1OC,0
CCCCCCCN(CC)CCC[C@@H](O)c1ccc(NS(C)(=O)=O)cc1,1
O=C(CN1CCC23CCCCC2C1Cc1ccc(O)cc13)c1ccccc1,1
CC(C)(C)/[N+]([O-])=C/c1ccccc1,1
COc1ccc2[nH]ccc2c1,1
CN(c1nc2ccccc2s1)C1CCN(CC(O)COc2ccc(F)cc2)CC1,1
CO/N=C(/C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=CCS[C@H]12)c1csc(N)n1,0
CC(CNC(=O)c1ccccc1)C(=O)OCC(=O)C12OC(C)(C)OC1CC1C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC12C,1
Cc1ccc(C)c(OCCCC(C)(C)C(=O)O)c1,0
O=C(/C=C\c1cccc2cccnc12)N(Cc1ccco1)C[C@@H]1CCCO1,0
C[C@@H]1NC(=O)C2(CCCC2)NC1=O,1
CN(C)Cc1ccccc1Sc1ccc(F)cc1N,1
CCC1C2CC3C4N(C)c5ccccc5C45CC(C2C5O)N3C1O,0
CN1c2ccccc2[C@@H](NCCCCCCC(=O)O)c2ccc(Cl)cc2S1(=O)=O,1
Cc1nccn1C(C)c1ccccc1,1
CN(C)Cc1ccnc(-c2cccc(NC3NC=CC3[N+](=O)[O-])c2)c1,1
c1cncc(CC2(Cc3ccncc3)c3cccnc3-c3ncccc32)c1,1
C#CCN(C)[C@H](C)Cc1ccccc1,1
COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3cccc4c(=O)c5cccc(OC)c5[nH]c34)cc1)CC2,0
C[N+](C)(C)CCO,1
COc1ccc2c3c1O[C@H]1[C@@H](O)C=C[C@H]4C(C2)N(C)CCC341,1
CSc1ccc2c(c1)N(CCC1CCCNC1)c1ccccc1S2,1
CN(C)C1C(=O)C(C(N)=O)=C(O)C2(O)C(=O)C3=C(O)c4c(O)ccc(Cl)c4C(C)(O)C3CC12,0
CCC1(C)OC(=O)N(C)C1=O,1
CSC(=O)C1(OC(C)=O)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,1
CC(C)(S)C(N)C(=O)O,0
COC(=O)c1cncn1[C@H](C)c1ccccc1,1
CC(/C=C/C(C)C(C)(C)O)C1CCC2/C(=C/C=C3CC(O)CC(O)C3)CCCC21C,0
CC(=O)OCC(=O)OCC/C(SC(=O)c1ccco1)=C(/C)N(C=O)Cc1cnc(C)nc1N,1
CO[C@@]1(NC(=O)C2SC(=C(C(N)=O)C(=O)O)S2)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@@H]21,0
C#CC1(OCC(O)CN2CCN(c3ccc(F)cc3)CC2)CCCCC1,1
COc1ccc(C(C)(C)C)cc1CNC1CCCNC1c1ccccc1,1
CCCOC(C)=O,1
C[C@@]12C[C@H](N)[C@@H]1CN(c1nc3c(cc1F)c(=O)c(C(=O)O)cn3C1CC1)C2,0
CN1C2CCC1CC(OC(=O)C(CO)c1ccccc1)C2,1
COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@H](C)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O,0
CC[C@](O)(COC(N)=O)c1ccccc1,1
C[C@@H]1CCCN1CCCOc1ccc(N2CCN(C(=O)c3ccc(F)cc3F)CC2=O)cc1,1
CON(C)Cc1ccc(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(=O)C(C(N)=O)=C(O)[C@@]3(O)C(=O)C1=C2O,0
NC(=O)C1c2ccccc2C=Cc2ccccc21,1
C[C@@H]1[C@H]2Cc3ccc(O)cc3[C@]1(C)CCN2CC1CC1,1
CC(C)COC[C@H](CN(Cc1ccccc1)c1ccccc1)N1CCCC1,0
CN(C)CC[C@]1(c2ccccc2)C=Cc2ccccc21,1
CCC1(O)CC2CN(CCc3c([nH]c4ccccc34)C(C(=O)OC)(c3cc4c(cc3OC)N(C=O)C3C(O)(C(=O)OC)C(OC(C)=O)C5(CC)C=CCN6CCC43C65)C2)C1,0
Cc1cc(O)c2ccccc2c1O,0
CCC(=O)NCCC1CCc2ccc3c(c21)CCO3,1
C[C@@H]1CN2CC(=O)Nc3ccc(Cl)cc3[C@]2(c2ccccc2)O1,1
CNCC[C@@H](O)[C@@H]1C[C@H](SC2=C(C(=O)O)N3C(=O)[C@H]([C@@H](C)O)[C@H]3[C@H]2C)CN1,0
C#CCC(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1,0
COc1ccc(C2CC(=O)c3c(O)cc(O)cc3O2)cc1O,0
FC(F)OC(F)(F)[C@H](F)Cl,1
CCOC(=O)Nc1ccc(NCc2ccc(F)cc2)cc1N,1
OC(C1=NCCN1)(c1ccc(Cl)cc1)c1ccccn1,1
O[C@H](Cn1ccnc1)c1ccc(CCc2ccccc2)cc1,1
CO[C@@]12[C@H](COC(N)=O)C3=C(C(=O)C(C)=C(N)C3=O)N1C[C@H]1N[C@H]12,0
C[C@]12C[C@H](O)[C@H]3[C@@H](C[C@H](F)C4=CC(=O)C=C[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO,1
FS(F)(F)(F)(F)F,1
CSc1ccc2c(c1)N(C[C@H](C)CN(C)C)c1ccccc1S2,1
NC(=O)c1ccccc1,1
C1=Cc2cccc(OC[C@H]3CNCCO3)c2C1,1
CCN1CC[C@H](CNC(=O)c2cc(S(N)(=O)=O)ccc2OC)C1,1
CCCCCCCCCCOc1c(OC)cc(C(N)=O)cc1OC,1
Oc1ccc2c(c1)OCO2,1
CCN(CC)C(=O)[C@@H]1C2C=CC(C2)[C@H]1C(=O)N(CC)CC,1
Cc1ccc(Cc2cnc(NCCSCc3ccc(CN(C)C)o3)[nH]c2=O)cn1,0
CCC=C(C)C1(CC)C(=O)NC(=O)NC1=O,1
COc1ccc(NS(=O)(=O)c2ccc(N)cc2)nn1,1
O=C(O)C1CCN1C12CC3CC(CC(C3)C1)C2,1
C[C@H]1N=C(c2ccccc2Cl)c2cc([N+](=O)[O-])ccc2NC1=O,1
Nc1ccn(C2CCC(CO)O2)c(=O)n1,0
NC(=S)[C@H]1[C@@H](S(=O)(=O)c2ccc(Cl)cc2)[C@H]1c1ccccc1,0
O=C1NCCNC1c1cccs1,1
CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@H]([N+]3(C)CCCCC3)[C@@H]4OC(C)=O)[C@@]2(C)C[C@@H]1N1CCCCC1,0
O=C(NCCN1CCN(c2ncccn2)CC1)C12CC3CC(CC(C3)C1)C2,1
COc1ccc(S(C)(=O)=O)cc1CN[C@H]1CCCN[C@H]1c1ccccc1,1
Cc1cc(C)c(=O)[nH]n1,1
COCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)/C(=N/OC)c3csc(N)n3)[C@H]2SC1,0
COc1ccc2c(c1)N(CC(C)CN(C)C)c1ccccc1S2,1
OC(CCN1CCCC1)(c1ccccc1)C1CCCCC1,1
COC1(NC(=O)C(C(=O)O)c2ccc(O)cc2)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)COC21,0
COc1cc2c(cc1OC)C(c1ccccc1)CN(C)CC2,1
CC(C)NCC(O)COc1ccc(COCCOC(C)C)cc1,0
Cc1cc(CCN2CCN(c3cccc(Cl)c3)CC2)n[nH]1,1
CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N(CC(=O)O)C1Cc2ccccc2C1,0
CCC[C@H](C)C1(CC)C(=O)NC(O)NC1=O,1
Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=N[C@H]2O,0
CCN1CCN(C(=O)N[C@H](C(=O)N[C@H]2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CS[C@H]23)c2ccc(O)cc2)C(=O)C1=O,0
CC(Cc1ccccc1)NCCn1cnc2c1c(=O)n(C)c(=O)n2C,1
Nc1n[n+]([O-])c2ccccc2[n+]1[O-],0
Cc1nc2sccn2c(=O)c1CCN1CCC(=C(c2ccc(F)cc2)c2ccc(F)cc2)CC1,1
CNC1Cc2ccccc2N(C)c2ccccc21,1
C=CCN1CCC23c4c5ccc(O)c4OC2C2(OC)C=CC3(CC2C(C)(O)CCC)C1C5,1
O=P(O)(O)C(O)(Cc1cccnc1)P(=O)(O)O,0
COc1cccc(OC)c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O,0
CN(C)[C@@H]1C(=O)C(C(=O)NCO)=C(O)[C@@]2(O)C(=O)C3=C(O)c4c(O)ccc(Cl)c4[C@@](C)(O)[C@H]3C[C@@H]12,0
C#CC1(O)CCC2C3CCc4cc(OC)ccc4C3CCC21C,0
C/C(=C(\CCOC(=O)c1cc(=O)c2c(Cl)cc(Cl)cc2[nH]1)SSC(C)C)N(C=O)Cc1cnc(C)nc1N,1
C=CCCCCCCC,1
CCN=C1Nc2ccc(Cl)cc2C(c2ccccc2)S1,1
Clc1ccc(C(c2ccccc2Cl)C(Cl)Cl)cc1,0
N=C(N)c1ccc(-c2ccccc2[N+](=O)[O-])o1,1
CC[C@H](NC(=O)CCSc1ccccc1)c1ccc(C)c(C)c1,1
Nc1c2c(nc3ccccc13)CCC[C@H]2O,1
CCOC(=O)[C@@H]1N=C(c2ccccc2F)c2cc(Cl)ccc2NC1=O,1
O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CC(=O)O,0
CN(C)CCc1c[nH]c2cccc(OP(=O)(O)O)c12,1
Oc1ccc(-c2ccc3cc(O)ccc3c2Oc2ccc(OCCN3CCCCC3)cc2)cc1,1
CC[C@@H](C(=O)NC(N)=O)c1ccccc1,1
CCC(C)CCCC(=O)NC(CCN)C(=O)NC(C(=O)NC(CCN)C(=O)NC1CCNC(=O)C(C(C)O)NC(=O)C(CCN)NC(=O)C(CCN)NC(=O)C(CC(C)C)NC(=O)C(CC(C)C)NC(=O)C(CCN)NC1=O)C(C)O,0
c1ccc([C@H]2CCN(C[C@H]3CCCc4c3ccc3c4OCO3)C2)cc1,1
CCCCNc1c(C(=O)OCC)c(C)nc2c1cnn2CC,1
Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1,0
CN(C)CCC[C@@]1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,1
NCC1(Cc2noc(=O)[nH]2)CCCCC1,0
CCNC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@@H]1CCC(=O)N1,0
CC(CC1c2ccccc2CCc2ccccc21)CN(C)C,1
Cc1c(I)c(=O)n(-c2ccccc2)n1C,1
FC(F)(F)C(Cl)Br,1
CCCSc1ccccc1N1CCN(CCCCn2c(=O)[nH]c3ccccc3c2=O)CC1,1
Cn1cc[nH]c1=S,0
CCCSc1nc(NC2CC2c2ccc(F)c(F)c2)c2nnn(C3CC(OCCO)C(O)C3O)c2n1,0
CN1CCN2c3ccccc3Cc3ccccc3[C@H]2C1,1
CN(c1nccc(=O)[nH]1)C1CCN(c2nc3ccccc3n2Cc2ccc(F)cc2)CC1,0
O=C(O)[C@H](CCc1ccccc1)N[C@@H]1CCCN2CCC[C@@H](C(=O)O)N2C1=O,0
CC1CC2C3C(Cl)CC4=CC(=O)C=CC4(C)C3C(O)CC2(C)C1(O)C(=O)CO,1
COc1cc2c3cc1Oc1cc(ccc1O)C[C@@H]1c4c(cc(OC)c(O)c4Oc4ccc(cc4)C[C@@H]3[N+](C)(C)CC2)CC[N+]1(C)C,0
CC(C)C(=O)Oc1ccc(CO)cc1C(CCN(C(C)C)C(C)C)c1ccccc1,1
CC(C)C1CCC(C(=O)NC(Cc2ccccc2)C(=O)O)CC1,0
COC1CC(O[C@@H]2[C@@H](C)C(=O)O[C@H](C)[C@H](C)[C@H](O)[C@@H](C)C(=O)[C@@]3(CO3)C[C@H](C)[C@H](OC3OC(C)CC(N(C)C)C3O)[C@H]2C)OC(C)C1O,0
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(COC(N)=O)S[C@H]12,0
CCC(N)Cc1c[nH]c2ccccc12,1
CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C,1
O=C1c2ccccc2S(=O)(=O)N1CCCN1CCN(c2ncccn2)CC1,1
O=C1CCN=C2C[C@@H](c3ccccc3)CN12,1
Clc1ccc(NC2=NCCN2)c(Cl)c1,1
C[C@@H]1CC2C3C[C@H](F)C4=CC(=O)C=C[C@]4(C)C3[C@@H](O)C[C@]2(C)[C@H]1C(=O)C(=O)O,1
CC(=O)N1CCN(C(=O)Cc2ccc(Cl)c(Cl)c2)C(CN2CCCC2)C1,1
CCC1(c2ccccc2)C(=O)NC(=O)NC1=O,1
CN(C)CCOC(=O)COc1ccc(Cl)cc1,1
Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5cccnc5)n4)c3)cc(C(F)(F)F)c2)cn1,0
Cc1ccc2c(c1)C1CN(C)CCC1N2,1
CC[C@]1(c2ccccc2)C(=O)NC(=O)N(C)C1=O,1
C[C@]12CC(O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO,1
CC(C)N1CCO[C@@H](c2cccc(C(F)(F)F)c2)C1,1
O=C1Nc2ccc(Cl)nc2C(c2ccccc2Cl)=NC1O,1
Clc1ccc(CCC(Cn2ccnc2)Sc2c(Cl)cccc2Cl)cc1,0
CNCCCN1c2ccccc2C(C)(C)c2ccccc21,1
CC(C)C(=O)OCc1cccc(OC(=O)[C@@H]2N3C(=O)[C@@H](NC(=O)Cc4ccccc4)[C@H]3SC2(C)C)c1,0
Cc1cn(-c2cccc(Nc3ncnc4c3CCc3ccccc3-4)c2)cn1,1
O=c1cc(NC2CCN(C/C=C/c3ccccc3)CC2)c2cc(Cl)ccc2o1,1
C[C@]12C[C@@H](O)[C@@]3(F)[C@@H](C[C@H](F)C4=CC(=O)C=C[C@@]43C)[C@@H]1C[C@H](O)[C@]2(O)C(=O)CO,1
COc1cc(C(=O)NC2CCCNC2)cc(OC)c1OC,0
CCC[C@H](CC)C1(CC)C(=O)NC(=O)NC1=O,1
CC(C)n1c(=O)c2c(-c3noc(C4CC4)n3)ncn2c2ccccc21,1
CCC(c1ccccc1)c1c(O)c2ccccc2oc1=O,0
CON=C(C(=O)N[C@H]1C(=O)N2C(C(=O)O)=C(CSc3nc(=O)c(=O)[nH]n3C)CS[C@@H]12)c1csc(N)n1,0
N[C@@H](C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(Cl)CC[C@@H]12)c1ccccc1,0
CCCC(=O)O[C@]1(C(C)=O)CCC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,1
COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@@H](C)O[C@H]5[C@H](O)[C@H]3O)C3COC(=O)[C@@H]32)OCO4)cc(OC)c1O,0
CCC(=O)NC1CCC(CCN2CCN(c3cccc(Cl)c3Cl)CC2)CC1,1
CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC,1
CNC(=O)c1ccccc1Sc1ccc2c(/C=C/c3ccccn3)n[nH]c2c1,0
O=C(OCc1ccccc1)c1ccccc1,0
Cc1csc2ccc3[nH]c4c(c3c12)CN(C)CC4,1
COC(=O)C1=C(C)NC(C)=C(C(=O)OCC(C)C)C1c1ccccc1[N+](=O)[O-],0
CCCCN(CCCC)CCC(O)c1cc2c(Cl)cc(Cl)cc2c2cc(C(F)(F)F)ccc12,0
CN(C)CC(Oc1ccccc1)Oc1ccccc1,1
CCN1CCCC1CNC(=O)c1cc(S(=O)(=O)CC)ccc1OC,1
CCCN1C[C@H](NS(=O)(=O)N(CC)CC)C[C@@H]2Cc3c(O)cccc3C[C@@H]21,1
CC(C)[C@@H](CCCCCC(=O)O)NCc1ccc(F)cc1,1
CN=C(C[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1,0
FC(F)(F)c1ccc(N2CCNCC2)nc1Cl,1
CCc1cccc2cc(C(O)CNC(C)(C)C)oc12,0
O=C(O)CCCc1ccc(N(CCCl)CCCl)cc1,0
C[N+](C)(CCCCCC[N+](C)(C)C1c2ccccc2-c2ccccc21)C1c2ccccc2-c2ccccc21,0
O=C1NCCN[C@@H]1c1cccs1,1
Oc1ccc2c(c1)[C@]13CCCC[C@]1(O)[C@H](C2)N(CC1CC1)CC3,1
CN(C)CCOC(c1ccccc1)c1ccccc1C(C)(C)C,1
CON=C(C(=O)NC1C(=O)N2C(C(=O)OCOC(=O)C(C)(C)C)=CCSC12)c1csc(NC(=O)C(C)N)n1,0
CC(C)C[C@@H](NC(=O)[C@H](C)NC(=O)CNC(=O)[C@@H](NC=O)C(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NCCO)C(C)C)C(C)C)C(C)C,0
CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,1
CNCCOC(c1ccccc1)c1ccccc1C,1
CC#CC(=O)N1CCC[C@H]1c1nc(-c2ccc(C(=O)Nc3ccccn3)cc2)c2c(N)nccn12,0
C[C@H](C(=O)O)c1ccc(N2Cc3ccccc3C2=O)cc1,1
CC(CNC(=O)c1ccccc1)C(=O)OCC(=O)[C@@]12OC(C)(C)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]12C,1
Cc1oc(=O)oc1CN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)c2n3C(C)S2)CC1,0
CCS(=O)(=O)[C@@H]1[C@@H](CN)[C@@H]1c1ccc2c(c1)OCO2,0
C/C(=C(\CCOP(=O)(O)O)SC(=O)c1ccccc1)N(C=O)Cc1cnc(C)nc1N,1
CN1CCC(CN2c3ccccc3Sc3ccccc32)C1,1
CC1=c2ccc(N(C)c3ccnc(Cc4ccc(C)c(S(N)(=O)=O)c4)n3)cc2=NC1C,1
CC12CCC3C(CCC45OC4C(O)=C(C#N)CC35C)C1CCC2O,0
CNCCC[C@@]1(C)C(=O)N(c2ccccc2)c2ccccc21,1
CCC[C@@H](C)C1(CC)C(=O)NC(=O)NC1=O,1
CNC(=O)c1c(NCC2CCC3(CCC3)CC2)nc(C#N)nc1OCCO,1
CCO[C@H]1C[C@@]2(C)[C@@H](CC[C@H]3[C@@H]4CC[C@H](C(C)=O)[C@@]4(C)C[C@@H](N(C)C)[C@@H]32)C[C@@H]1O,1
CCCC[C@@H]1C(=O)N(c2ccccc2)N(c2ccc(O)cc2)C1=O,1
CCN1C[C@@H](C(=O)O)C(=O)c2ccc(C)nc21,1
CC[C@H](C(=O)OCCN1CCO[C@@H](c2ccccc2)[C@@H]1C)c1ccccc1,1
CC12C=CC(=O)C=C1CCC1C3CCC(O)(C(=O)CO)C3(C)CC(Cl)C12Cl,1
O=C(CCCN1CCC(O)(c2ccc(Cl)c(C(F)(F)F)c2)CC1)c1ccc(F)cc1,1
O=C(O)[C@H]1C[C@H]1S(=O)(=O)c1ccc(Cl)cc1,0
CN(C)[C@H]1C(=O)C(C(N)=O)=C(O)[C@@]2(O)C(=O)C3=C(O)c4c(O)cccc4[C@@](C)(O)[C@@H]3[C@H](O)[C@@H]12,1
C=C1c2cccc(O)c2C(O)=C2C(=O)[C@]3(O)C(O)=C(C(N)=O)C(=O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@H]12,0
CCOc1ccc2ccccc2c1NC(=O)C1C(=O)N2C1SC(C)(C)C2C(=O)O,0
CC(C)(C)C(=O)SCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,1
CC[C@H](C)N(C)C(=O)c1cc2ccccc2c(-c2ccccc2Cl)n1,1
CC(C)CCNC[C@H]1COc2ccccc2O1,1
CC(=O)N1CCN(C(=O)Cc2ccc(Cl)c(Cl)c2)[C@@H](CN2CCCC2)C1,1
CN(C)C1=NC(=O)[C@@H](c2ccccc2)O1,1
CCCCCCCCCCCCCCCCO,0
CC(C)(C)C1CCCCC1,1
CN(C(=O)C(c1ccccc1)c1ccccc1)[C@@H](CN1CC[C@@H](O)C1)c1ccccc1,1
COc1ccc2c3c1O[C@H]1[C@H](O)C=C[C@H]4[C@@H](C2)N(C)CC[C@@]341,1
CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1,1
CN1CCc2cc(Cl)c(O)cc2[C@@H](c2ccccc2)C1,1
O=c1[nH]c2cc(Cl)ccc2n1C1CCN(CC2COc3ccccc3O2)CC1,1
CC(Cc1cccc(C(F)(F)F)c1)NCCOC(=O)c1ccccc1,0
CCC(C)CO,1
O=C1c2c(O)cc(O)cc2CC(c2ccc(O)c(O)c2)C1O,0
NS(=O)(=O)c1ccc(N2C(=O)C[C@@H](c3ccccc3)C2=O)c(Cl)c1,1
C/C(=C(\CCOC(=O)c1ccccc1)SC(=O)c1ccccc1)N(C=O)Cc1cnc(C)nc1N,1
CC/C=C(/C)C1(CC)C(=O)NC(=O)NC1=O,1
C=CCC1(C(C)CC)C(=O)NC(=O)NC1=O,1
Cc1oncc1C(=O)Nc1ccc(C(F)(F)F)cc1,0
Cc1ccc2c(-c3ccccc3)nc(=O)n(C(C)C)c2c1,0
O=C1NCCN1C1CCN(CCC2COc3ccccc3O2)CC1,1
O=c1[nH]c(=O)n(C2OC(CO)C(O)C2O)cc1C=CBr,0
CCC1(C)CC(=O)NC(=O)C1,1
CCC(C)(C)O,1
CC[C@@]1(c2ccccc2)NCC(=O)NC1=O,1
CC(=O)OCC1=COC(OC(=O)CC(C)(C)OC(C)=O)C2C1=CC(OC(=O)CC(C)C)C21CO1,1
CCC(=O)N(c1ccccc1)C1(COC)CCN(CCn2nnn(CC)c2=O)CC1,1
CC(=O)O[C@H]1Cc2ccccc2[C@@H](C(N)=O)c2ccccc21,1
CC(=O)OCC(=O)[C@@]12OC(C)(C)O[C@@H]1C[C@H]1C3CC(C#N)=C4C=C(OCCCl)CCC4(C)[C@@]3(F)C(O)CC12C,1
NCC1OC(OC2C(N)CC(N)C(OC3OC(CO)C(O)C(N)C3O)C2O)C(N)C(O)C1O,0
CCC(C(=O)NC(N)=O)c1ccccc1,1
C=CC1=C(C(=O)O)N2C(=O)C(NC(=O)/C(=N\O)c3csc(N)n3)[C@@H]2SC1,0
FC(Br)C(F)(F)F,1
CCOC(=O)N1CCC(=O)N(c2ccccc2)c2cc(Cl)ccc21,1
CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)CCC[C@@H](N)C(=O)O)[C@H]2SC1,0
C[C@H](O)[C@@H]1C(=O)N2C(C(=O)O)=C(SCCN=CN)C[C@@H]12,0
NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H]2O)[C@H](N)[C@@H](O)[C@@H]1O,0
CCC(NC(=O)c1c(C)c(-c2ccccc2)nc2ccccc12)c1ccccc1,1
CCn1cc(C(=O)O)c(=O)c2cnc(N3CCNCC3)nc21,0
CN(C(=O)Cc1ccc(Cl)c(Cl)c1)[C@H](CN1CCCC1)c1ccccc1,1
CCCCOc1ccc(C(=O)CCN2CCCCC2)cc1,0
CC(=O)O[C@H]1C[C@@]2(C)[C@@H](C[C@@H](O)[C@H]3[C@@]4(C)CC[C@@H](O)[C@@H](C)[C@@H]4CC[C@@]32C)/C1=C(\CCC=C(C)C)C(=O)O,0
CC(C)=CCN1CC[C@@]2(C)c3cc(O)ccc3CC1C2C,1
CC(C)(C)C1(O)CCN2C[C@H]3c4ccccc4CCc4cccc(c43)[C@@H]2C1,1
Cc1ccc(S(=O)(=O)[C@@H]2[C@H](c3ccccc3)C2(CN)CN)cc1,1
C,1
C[N+]12CCC(CC1)[C@@H](OC(=O)C(O)(c1ccccc1)[C+]1CCCCC1)C2,0
ClCCc1cncs1,1
Cn1nnc2ccc(C(c3ccc(Cl)cc3)n3cncn3)cc21,1
NC(=O)c1ccc(F)c2c1C[C@@H](N(C1CCC1)C1CCC1)CO2,1
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@](O)(C(=O)CO)C[C@@H]3O[C@@H]1C[C@H](N)C[C@H](C)O1,0
O=C(O)CCNC(=O)c1ccc(N=Nc2ccc(O)c(C(=O)O)c2)cc1,0
CNC1(c2ccccc2Cl)CCCCC1=O,1
CC[C@@H](C)[C@@H](C(=O)OC1CC[N+](C)(C)CC1)c1ccccc1,0
CN(C)CCCn1c(=O)c2ccccc2c2ccccc21,1
CCC(C(N)=O)N1CCCC1=O,1
Cc1nc2n(n1)C(N1CCN(C)CC1)=Nc1ccccc1C2,1
CC1(C)SSC(C)(C)[C@@H](C(=O)O)NC(=O)C(Cc2ccccc2)NC(=O)CNC(=O)[C@@H]1NC(=O)C(N)Cc1ccc(O)cc1,1
CN(C)CCCN1c2ccccc2Sc2cccnc21,1
Clc1cccc(Cl)c1NC1=NCCO1,1
Cc1cc(-c2ccccc2)nnc1NCCN1CCOCC1,1
CC(=O)OCC1=C(C(=O)O)N2C(=O)C(NC(=O)Cc3cccs3)[C@@H]2SC1,0
O=C(CCCN1CCC(n2c(=S)[nH]c3ccccc32)CC1)c1ccc(F)cc1,1
CN1CCN([C@H](c2ccccc2)c2ccc(Cl)cc2)CC1,1
CC(C)(C(=O)O)c1ccc([C@@H](O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,0
Cc1nnc(SCC2=C(C(=O)O)N3C(=O)C(NC(=O)Cn4cnnn4)[C@@H]3SC2)s1,0
Cc1ncc(-c2csc(N=C(N)N)n2)[nH]1,1
CO/N=C(/C(=O)NC1C(=O)N2C(C(=O)O)=CCS[C@@H]12)c1csc(N)n1,0
CC(C)C1(C(C)C)OCC(CO)O1,1
C/C=C1/CN(C)C2Cc3c([nH]c4ccccc34)C(c3cc4[nH]c5c(c4cc3OC)CCN3CC4CC(CC)C3C5(C(=O)OC)C4)CC1C2C(=O)OC,0
OCCN1CCN(CC/C=C2\c3ccccc3COc3ccc(Cl)cc32)CC1,1
c1cc(CN2CCCCC2)cc(OCCCNc2nc3ccccc3o2)c1,1
CN(C)CCO[C@H](c1ccccc1)c1ccccc1C(C)(C)C,1
Nc1ccn([C@@H]2CS[C@H](CO)O2)c(=O)n1,0
CCOc1ccccc1OCCN[C@@H](C)Cc1ccc(OC)c(S(N)(=O)=O)c1,1
Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,0
